Mağaza,X_Koordinat,Y_Koordinat,Ürün,Fiyat,Color
Ev_Magaza_6,65.19612595026005,22.42693094605598,Yangın Söndürücü,422.1,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Orta Sehpa,821.21,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Mutfak Bıçak Seti,413.91,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Avize,782.32,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Saklama Kabı,130.36,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Testere,596.05,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Resim Defteri,972.57,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Sehpa,983.12,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Çini Mürekkep,353.58,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Kalem,497.26,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Okul Çantası,156.68,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Kalem Kutusu,886.01,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Post-it,611.71,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Ajanda,446.59,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Tuvalet Kağıdı,201.49,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Dosya,952.09,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Bulaşık Deterjanı,577.2,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Elektrikli Tornavida,354.64,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Çamaşır Suyu,415.19,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Oda Kokusu,343.63,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Defter,641.63,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Klozet Temizleyici,936.97,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Sabun,871.02,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Yatak,514.34,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Duvar Saati,843.85,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Orta Sehpa,480.79,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Sandalye,327.08,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Dolap,985.07,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Cam Sil,373.5,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Lamba,391.35,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Duvar Saati,990.72,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Klozet Temizleyici,220.53,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Ahşap Kesme Tahtası,784.48,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Saklama Kabı,942.23,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Avize,560.62,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Kalem Kutusu,102.27,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Okul Çantası,437.55,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Boya Fırçası,200.41,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Ahşap Masa,474.57,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Mutfak Bıçak Seti,811.02,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Fon Kartonu,494.84,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Yüzey Temizleyici,488.73,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Banyo Temizleyici,601.11,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Keçeli Kalem,623.52,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Çöp Torbası,870.67,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Kapı Zili,377.52,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Ayna,839.5,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Mikrofiber Temizlik Bezi,609.34,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Banyo Dolabı,370.48,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Priz,365.61,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Tornavida Seti,425.02,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Ajanda,660.42,green
Ev_Magaza_7,71.2179221347536,23.724908749680008,Bulaşık Deterjanı,307.73,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Makas,928.3,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Cam Sil,617.42,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Keçeli Kalem,928.01,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Klozet Temizleyici,141.76,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Elektrikli Tornavida,408.35,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Orta Sehpa,120.53,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Dosya,345.03,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Cetvel,875.81,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Çatal Bıçak Seti,132.95,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Oda Kokusu,492.53,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Yüzey Temizleyici,205.81,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Testere,475.16,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Resim Defteri,854.97,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Çamaşır Suyu,660.76,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Renkli Kağıt,763.08,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Sıcak Su Torbası,414.19,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Fon Kartonu,949.96,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Duvar Saati,738.34,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Kalem Kutusu,479.62,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Priz Uzatma Kablosu,483.82,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Yorgan,926.82,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Ayna,618.76,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Nevresim Takımı,735.74,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Mutfak Bıçak Seti,475.33,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Mop,301.32,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Okul Çantası,751.2,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Halı,647.04,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Yatak,551.21,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Raf Ünitesi,661.62,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Bebek Beşiği,287.46,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,A4 Kağıdı,814.54,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Defter,953.35,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Priz,901.99,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Saklama Kabı,389.29,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Teknik Çizim Seti,465.41,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Elektrik Kablosu,827.56,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Mikrofiber Temizlik Bezi,635.61,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Çöp Torbası,593.12,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Çini Mürekkep,933.98,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Dolap,582.42,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Sandalye,563.44,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Matkap,137.82,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Silikon Tabancası,162.48,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Kapı Zili,106.68,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Proje Çantası,921.92,green
Ev_Magaza_8,32.539969815926774,74.64914051180241,Sehpa,467.55,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Ayna,521.71,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Yatak,860.85,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Elektrikli Tornavida,648.32,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Boya Fırçası,648.55,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Testere,366.88,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Priz Uzatma Kablosu,850.52,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Beyaz Tahta Kalemi,249.25,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Kalem Kutusu,147.83,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Nevresim Takımı,272.44,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Ahşap Kesme Tahtası,340.96,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Orta Sehpa,354.08,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Yüzey Temizleyici,703.46,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Şerit Metre,296.04,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Silgi,708.99,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Mikrofiber Temizlik Bezi,182.02,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Keçeli Kalem,232.48,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Defter,557.94,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Priz,929.71,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Tornavida Seti,873.61,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Fon Kartonu,971.88,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Dolap,685.43,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Ahşap Masa,708.23,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Yorgan,662.52,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Çamaşır Deterjanı,660.54,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Okul Çantası,232.41,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Halı,589.37,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Sandalye,447.46,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Çini Mürekkep,498.28,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Yastık,571.24,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,A4 Kağıdı,215.56,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Bulaşık Deterjanı,423.54,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Kapı Zili,157.1,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Banyo Dolabı,981.7,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Dosya,206.68,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Zımba,332.67,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Mutfak Rafı,902.16,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Teknik Çizim Seti,534.44,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Matkap,222.07,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Televizyon Ünitesi,445.81,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Klozet Temizleyici,204.28,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Resim Defteri,280.19,green
Ev_Magaza_9,64.96328990472146,84.9223410494178,Silikon Tabancası,146.83,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Keçeli Kalem,494.4,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Cetvel,825.97,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Çatal Bıçak Seti,627.37,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Renkli Kağıt,645.71,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Çöp Torbası,280.53,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Post-it,409.5,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Mutfak Rafı,860.72,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Sehpa,179.07,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Mutfak Bıçak Seti,872.14,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Lamba,535.32,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Raf Ünitesi,853.43,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Yangın Söndürücü,386.21,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Çelik Kapı Kilidi,404.96,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Matkap,776.44,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Ahşap Kesme Tahtası,806.5,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Defter,306.68,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Saklama Kabı,975.58,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Kalem Kutusu,176.04,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Zımba,161.65,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Kitaplık,635.95,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Havlu Seti,750.47,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Banyo Temizleyici,964.8,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Orta Sehpa,464.45,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Yorgan,122.76,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Sıcak Su Torbası,642.61,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Yastık,360.73,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Fon Kartonu,489.65,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Kapı Zili,539.62,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Kalem,158.06,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Sandalye,537.38,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Dolap,483.69,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Bant,741.29,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Perde,681.1,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Ahşap Masa,266.69,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Ayna,285.53,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Şerit Metre,325.91,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Testere,261.06,green
Ev_Magaza_10,65.76128923003434,56.830860333547164,Bebek Beşiği,691.49,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Sıcak Su Torbası,994.99,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Banyo Dolabı,686.9,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Proje Çantası,646.01,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Keçeli Kalem,468.94,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Sprey Boya,381.32,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Mikrofiber Temizlik Bezi,919.97,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Dosya,972.1,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Avize,547.1,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Yüzey Temizleyici,361.18,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Çatal Bıçak Seti,793.11,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Çini Mürekkep,219.21,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Fon Kartonu,789.03,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Lamba,837.05,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Tornavida Seti,212.41,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Havlu Seti,979.18,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Bant,986.96,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Kapı Zili,943.05,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Banyo Temizleyici,546.43,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Matkap,321.47,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Çekiç,623.81,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Cetvel,477.94,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Halı Şampuanı,285.35,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Defter,481.31,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Çamaşır Deterjanı,697.5,green
Ev_Magaza_11,9.367476782809248,36.77158030594335,Yatak,163.82,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Mutfak Rafı,400.08,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Dolap,116.02,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Kağıt Havlu,774.55,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Tornavida Seti,676.62,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,A4 Kağıdı,156.4,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Sandalye,968.26,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Ahşap Kesme Tahtası,120.36,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Fon Kartonu,630.96,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Cetvel,798.73,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Ampul,809.11,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Çelik Kapı Kilidi,130.86,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Keçeli Kalem,915.77,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Beyaz Tahta Kalemi,926.61,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Ahşap Masa,605.25,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Ajanda,533.87,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Boya Fırçası,140.38,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Yangın Söndürücü,605.76,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Priz Uzatma Kablosu,468.44,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Kalem,795.53,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Tuvalet Kağıdı,463.5,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Banyo Temizleyici,715.22,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Yorgan,191.27,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Çatal Bıçak Seti,219.66,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Lamba,225.74,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Dosya,140.97,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Banyo Dolabı,587.2,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Halı Şampuanı,814.57,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Sabun,649.37,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Testere,617.46,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Makas,712.56,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Raf Ünitesi,405.68,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Cam Sil,425.76,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Kapı Zili,382.84,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Ataç,740.9,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Klozet Temizleyici,245.48,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Yatak,111.72,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Renkli Kağıt,636.58,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Okul Çantası,948.14,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Çöp Torbası,648.47,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Yastık,804.63,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Bant,705.51,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Silikon Tabancası,547.69,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Sıcak Su Torbası,746.55,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Su Terazisi,841.69,green
Ev_Magaza_12,26.520236768172545,24.39896433790836,Perde,302.26,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Mikrofiber Temizlik Bezi,402.52,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Resim Defteri,301.35,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Sandalye,506.96,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Ampul,896.56,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Duvar Saati,410.69,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Sprey Boya,437.02,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Yorgan,874.33,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Perde,563.84,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Cam Sil,581.9,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Yatak,874.72,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Çekiç,541.47,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Sabun,713.4,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Kağıt Havlu,177.08,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Ayna,260.77,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Çamaşır Suyu,463.94,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Silikon Tabancası,545.36,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Tornavida Seti,969.16,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Ahşap Kesme Tahtası,973.59,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Havlu Seti,866.08,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Ahşap Masa,384.04,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Renkli Kağıt,967.63,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Televizyon Ünitesi,720.41,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Halı,453.65,green
Ev_Magaza_13,97.30105547524455,39.30977246667604,Fon Kartonu,731.51,green
